予約番号,予約人数,予約件数,予約宴会名称,会場枝番,会場名称,会場使用日,宴会開始時間,宴会終了時間,行灯名称,会場予約人数,営業担当名称,予約状態ｺｰﾄﾞ,予約状態名称,会場ｺｰﾄﾞ,会場使用目的ｺｰﾄﾞ,会場使用目的名称,会場形式ｺｰﾄﾞ,会場形式名称,ｴｰｼﾞｪﾝﾄｺｰﾄﾞ,エージェン 名称,申込会社 名称,ｴｰｼﾞｪﾝﾄ名称,予約状態備考
"35052","30","1","JA嬬恋村","1","楓","2025/04/24","15:00","17:00","ＪＡ嬬恋村","30","伊藤　良行","1","決定予約","340","15","会議","99","未定","2104","ＪＡ嬬恋村旅行センター","","農協観光",""
"35052","30","1","JA嬬恋村","2","竹","2025/04/24","17:00","19:00","ＪＡ嬬恋村","30","伊藤　良行","1","決定予約","210","30","懇親会","72","丸卓","2104","ＪＡ嬬恋村旅行センター","","農協観光",""
"35054","30","1","パナソニックEWエンジニアリング株式会社","2","紬(１)","2025/05/30","18:00","20:00","パナソニックEWエンジニアリング株式会社","30","伊藤　良行","5","ｷｬﾝｾﾙ","300","30","懇親会","70","丸卓会席","2999","アトコ","","その他AGT",""
"35054","30","1","パナソニックEWエンジニアリング株式会社","1","紬(２)","2025/05/30","16:00","18:00","パナソニックEWエンジニアリング株式会社","30","伊藤　良行","5","ｷｬﾝｾﾙ","310","15","会議","3","スクール形式","2999","アトコ","","その他AGT",""
"35055","20","1","株式会社エムプラス","1","楓","2025/05/20","14:30","21:30","株式会社エムプラス","20","山村　美香","5","ｷｬﾝｾﾙ","340","15","会議","3","スクール形式"," "," ","エムプラス","","web会議　3/10までの仮予約"
"35060","5","1","コンパ控室（インター）","1","桐(１)","2025/05/16","15:30","19:30","コンパ控室（インター）","5","","3","営業押え","230","3","ｺﾝﾊﾟﾆｵﾝ控室","11","控室"," "," ","コンパ控室（インター）","","16:30～18:30 紬(1)「日本計量証明事業協会連合会」入る"
"35061","27","1","株式会社 出版文化社","1","橘","2025/04/24","19:00","21:30","株式会社 出版文化社","27","山村　美香","5","ｷｬﾝｾﾙ","350","30","懇親会","72","丸卓"," "," ","株式会社出版文化社","","2/28までの仮予約"
"35061","27","1","株式会社 出版文化社","2","桐","2025/04/25","09:00","19:00","株式会社 出版文化社","27","山村　美香","5","ｷｬﾝｾﾙ","220","27","研修会","3","スクール形式"," "," ","株式会社出版文化社","","2/28までの仮予約"
"35071","15","1","中部ネームプレート工業協同組合","1","伏見","2025/05/23","16:00","18:00","中部ネームプレート工業協同組合 総会","15","渡瀬　太郎","1","決定予約","370","16","総会","3","スクール形式"," ","","中部ネームプレート工業協同組合","",""
"35071","15","1","中部ネームプレート工業協同組合","2","竹","2025/05/23","18:00","20:00","中部ネームプレート工業協同組合 総会 懇親会","15","渡瀬　太郎","1","決定予約","210","30","懇親会","16","和室イステー"," ","","中部ネームプレート工業協同組合","",""
"35075","150","1","ヤマト運輸株式会社","2","富士","2025/05/07","17:00","19:00","ヤマト運輸株式会社","0","吉村　愛香","5","ｷｬﾝｾﾙ","170","30","懇親会","21","立食"," "," ","ヤマト運輸株式会社","",""
"35075","150","1","ヤマト運輸株式会社","1","鶴","2025/05/07","09:00","17:00","ヤマト運輸株式会社 愛知主管支店第21期下期全体会議","150","吉村　愛香","5","ｷｬﾝｾﾙ","260","15","会議","3","スクール形式"," "," ","ヤマト運輸株式会社","",""
"35075","150","1","ヤマト運輸株式会社","3","伏見","2025/05/07","10:30","13:30","ヤマト運輸株式会社","0","吉村　愛香","5","ｷｬﾝｾﾙ","370","9","控室"," ",""," "," ","ヤマト運輸株式会社","",""
"35082","9","1","吉田グループ","1","葵","2025/04/26","18:00","20:00","吉田グループ","9","伊藤　良行","1","決定予約","360","46","同窓会","70","丸卓会席","2999","中央日本ツアーズ","","その他AGT",""
"35084","12","1","トヨタL&F札幌　名古屋研修","1","竹","2025/05/16","18:30","20:30","トヨタL&F札幌　名古屋研修","12","伊藤　良行","1","決定予約","210","30","懇親会","70","丸卓会席","2099","JTB北海道事業部","","JTB",""
"35091","14","1","和田稲荷講","1","橘","2025/04/20","18:00","20:00","和田稲荷講","14","近藤　和記","1","決定予約","350","30","懇親会","72","丸卓","2999"," ","プラスツーリスト","その他AGT",""
"35100","20","1","全国サンタック防水工事業協同組合　中日本支部総会","1","紬(１)","2025/05/29","17:30","19:00","全国サンタック防水工事業協同組合　中日本支部総会","20","伊藤　良行","2","仮予約","300","30","懇親会","72","丸卓","2099","JTB　BS第一事業部","","JTB",""
"35100","20","1","全国サンタック防水工事業協同組合　中日本支部総会","3","紬(２)","2025/05/29","16:00","17:15","全国サンタック防水工事業協同組合　中日本支部総会","20","伊藤　良行","2","仮予約","310","16","総会","3","スクール形式","2099","JTB　BS第一事業部","","JTB",""
"35101","25","1","愛知県柔道整復師会鶴舞支部 総会","1","葵","2025/04/20","15:30","17:00","愛知県柔道整復師会鶴舞支部 総会","25","吉村　愛香","1","決定予約","360","16","総会","3","スクール形式"," "," ","まつうら接骨院","",""
"35101","25","1","愛知県柔道整復師会鶴舞支部 総会","2","竹","2025/04/20","17:15","19:15","愛知県柔道整復師会鶴舞支部 情報交換会","25","吉村　愛香","1","決定予約","210","30","懇親会","16","和室イステー"," "," ","まつうら接骨院","",""
"35106","23","1","メディシス㈱","2","楓","2025/04/18","20:00","21:30","メディシス㈱","0","山村　美香","5","ｷｬﾝｾﾙ","340","48","二次会","72","丸卓"," "," ","JTB名古屋事業部","",""
"35106","23","1","メディシス㈱","1","楓","2025/04/18","18:00","20:00","メディシス㈱","23","山村　美香","5","ｷｬﾝｾﾙ","340","30","懇親会","72","丸卓"," "," ","JTB名古屋事業部","",""
"35116","18","1","中日本エクストール名古屋株式会社","2","竹","2025/04/10","18:00","19:00","中日本エクストール名古屋株式会社 採用時研修 御食事会場","18","渡瀬　太郎","1","決定予約","210","1","夕食","16","和室イステー"," ","","中日本エクストール名古屋株式会社","","泊あり　ﾋﾞｰﾙorﾍﾟｯﾄ茶1人/1本有　アクリル板要"
"35116","18","1","中日本エクストール名古屋株式会社","1","竹","2025/04/09","18:30","19:30","中日本エクストール名古屋株式会社 採用時研修 御食事会場","18","渡瀬　太郎","1","決定予約","210","1","夕食","16","和室イステー"," ","","中日本エクストール名古屋株式会社","","泊あり　ﾋﾞｰﾙorﾍﾟｯﾄ茶1人/1本有　アクリル板要"
"35117","30","1","中日本エクストール名古屋株式会社","2","松","2025/05/15","18:00","19:00","中日本エクストール名古屋株式会社 採用時研修 御食事会場","30","渡瀬　太郎","1","決定予約","200","1","夕食","16","和室イステー"," ","","中日本エクストール名古屋株式会社","","泊あり"
"35117","30","1","中日本エクストール名古屋株式会社","1","松","2025/05/14","18:30","19:30","中日本エクストール名古屋株式会社 採用時研修 御食事会場 ","30","渡瀬　太郎","1","決定予約","200","1","夕食","16","和室イステー"," ","","中日本エクストール名古屋株式会社","","泊あり"
"35118","30","1","中日本エクストール名古屋株式会社","2","松","2025/05/29","18:00","19:00","中日本エクストール名古屋株式会社 新任副所長研修 御食事会場","30","渡瀬　太郎","1","決定予約","200","1","夕食","16","和室イステー"," ","","中日本エクストール名古屋株式会社","","泊あり"
"35118","30","1","中日本エクストール名古屋株式会社","1","松","2025/05/28","18:30","19:30","中日本エクストール名古屋株式会社 新任副所長研修 御食事会場","30","渡瀬　太郎","1","決定予約","200","1","夕食","16","和室イステー"," ","","中日本エクストール名古屋株式会社","","泊あり"
"35141","30","1","東邦ガス株式会社","1","松","2025/05/22","18:00","20:00","東邦ガス","30","森　慎一","1","決定予約","200","30","懇親会"," ",""," "," ","東邦ガス株式会社","",""
"35142","35","1","パナソニックAWエンジニアリング株式会社","2","紬(１)","2025/04/16","18:00","20:00","パナソニックAWエンジニアリング株式会社","35","渡瀬　太郎","1","決定予約","300","30","懇親会","72","丸卓"," "," ","パナソニックAWエンジニアリング株式会社","",""
"35146","5","1","コンパ控室（インター）","1","伏見","2025/05/27","16:00","20:00","コンパ控室（インター）","5","","3","営業押え","370","3","ｺﾝﾊﾟﾆｵﾝ控室","11","控室"," "," ","コンパ控室（インター）","","17:00～19:00 紬(1)「愛知県生コンクリート工業組合」入る"
"35147","50","1","公益社団法人 新潟県観光協会　※11:00準備､12:30受付､13:00開始","1","鶴(２)","2025/04/14","12:00","17:00","新潟県観光商談会 in 名古屋 ","50","渡瀬　太郎","1","決定予約","280","25","説明会","8","グループ(島)"," ","","公益社団法人 新潟県観光協会","",""
"35152","0","1","持込コンパ控室（アクア）　※変更可","1","桐","2025/04/19","17:00","21:00","持込コンパ控室（アクア）","0","","3","営業押え","220","3","ｺﾝﾊﾟﾆｵﾝ控室","11","控室"," "," ","持込コンパ控室（アクア）","","18:00～20:00 松「第一塗装課職制会」入ります"
"35157","8","1","コンパ控室（日バン）","1","桐(１)","2025/04/15","16:15","20:00","コンパ控室（日バン）","8","","3","営業押え","230","3","ｺﾝﾊﾟﾆｵﾝ控室","11","控室"," "," ","コンパ控室（日バン）","","17:00～19:00 鶴 愛知県農業土木測量設計技術研究会(ANDK会)入る"
"35158","50","1","株式会社　守谷商会　※幹事15:30","2","紬(１)","2025/04/08","18:00","20:00","株式会社　守谷商会","50","石黒　達也","1","決定予約","300","30","懇親会","72","丸卓"," "," ","守谷商会","","飲み放題A　妊婦さん1名参加有（料理　生物NGアルコ－ルNGアルコ－ルNG）"
"35158","50","1","株式会社　守谷商会　※幹事15:30","1","紬(２)","2025/04/08","16:00","18:00","株式会社　守谷商会","50","石黒　達也","1","決定予約","310","16","総会","3","スクール形式"," "," ","守谷商会","","飲み放題A　妊婦さん1名参加有（料理　生物NGアルコ－ルNGアルコ－ルNG）"
"35162","60","1","NEXCO中日本サービス株式会社","1","鶴(１)","2025/05/29","18:00","20:00","NEXCO中日本サービス株式会社","60","","5","ｷｬﾝｾﾙ","270","30","懇親会","21","立食"," "," ","ＮＥＸＣＯ中日本サービス㈱","",""
"35162","60","1","NEXCO中日本サービス株式会社","2","葵","2025/05/29","17:00","19:00","NEXCO中日本サービス株式会社","15","","5","ｷｬﾝｾﾙ","360","9","控室","99","未定"," "," ","ＮＥＸＣＯ中日本サービス㈱","",""
"35165","120","1","富士フイルムビジネスイノベーション労働組合FBジャパン支部(略称：FBWU)","1","富士","2025/05/17","17:00","19:00","富士フイルムビジネスイノベーション労働組合FBジャパン支部(略称：FBWU)","80","伊藤　良行","5","ｷｬﾝｾﾙ","170","30","懇親会","21","立食","2999","株式会社エス・イー・ティー・クリエーション","","その他AGT","分科会の会場が取れなかったのでキャンセル"
"35165","120","1","富士フイルムビジネスイノベーション労働組合FBジャパン支部(略称：FBWU)","3","紬","2025/05/17","21:00","22:00","富士フイルムビジネスイノベーション労働組合FBジャパン支部(略称：FBWU)","120","伊藤　良行","5","ｷｬﾝｾﾙ","290","13","昼食","20","入れ込み","2999","株式会社エス・イー・ティー・クリエーション","","その他AGT","分科会の会場が取れなかったのでキャンセル"
"35165","120","1","富士フイルムビジネスイノベーション労働組合FBジャパン支部(略称：FBWU)","2","紬","2025/05/17","09:00","17:00","富士フイルムビジネスイノベーション労働組合FBジャパン支部(略称：FBWU)","120","伊藤　良行","5","ｷｬﾝｾﾙ","290","15","会議","8","グループ(島)","2999","株式会社エス・イー・ティー・クリエーション","","その他AGT","分科会の会場が取れなかったのでキャンセル"
"35167","7","1","オーモリホールディングス株式会社　※HC×7有","1","伏見","2025/04/08","16:00","17:30","大森石油野球部　打ち合わせ","7","山村　美香","1","決定予約","370","15","会議","8","グループ(島)"," "," ","株式会社大森ホールディングス","",""
"35178","50","1","株式会社フタバ化学","1","紬(１)","2025/05/08","16:00","18:00","株式会社フタバ化学","50","吉村　愛香","2","仮予約","300","30","懇親会","21","立食"," "," ","株式会社フタバ化学","",""
"35180","34","1","名鉄観光サービス㈱ 令和7年度新入社員研修 ※錦楓9:00&13:30水差1ｾｯﾄ用意","6","楓","2025/04/04","09:00","18:00","名鉄観光サービス㈱ 令和7年度新入社員研修","22","森　慎一","1","決定予約","340","15","会議","6","コの字","2103","名鉄観光　総務部","","名鉄観光","泊あり　車イスの方1名いらっしゃる"
"35180","34","1","名鉄観光サービス㈱ 令和7年度新入社員研修 ※錦楓9:00&13:30水差1ｾｯﾄ用意","2","楓","2025/04/03","09:00","18:00","名鉄観光サービス㈱ 令和7年度新入社員研修","22","森　慎一","1","決定予約","340","15","会議","6","コの字","2103","名鉄観光　総務部","","名鉄観光","泊あり　車イスの方1名いらっしゃる"
"35180","34","1","名鉄観光サービス㈱ 令和7年度新入社員研修 ※錦楓9:00&13:30水差1ｾｯﾄ用意","8","橘","2025/04/04","12:30","13:30","名鉄観光サービス㈱ 令和7年度新入社員研修　御食事会場","2","森　慎一","1","決定予約","350","13","昼食","26","テーブル","2103","名鉄観光　総務部","","名鉄観光","泊あり　車イスの方1名いらっしゃる"
"35180","34","1","名鉄観光サービス㈱ 令和7年度新入社員研修 ※錦楓9:00&13:30水差1ｾｯﾄ用意","4","橘","2025/04/03","12:30","13:30","名鉄観光サービス㈱ 令和7年度新入社員研修　御食事会場","2","森　慎一","1","決定予約","350","13","昼食","26","テーブル","2103","名鉄観光　総務部","","名鉄観光","泊あり　車イスの方1名いらっしゃる"
"35180","34","1","名鉄観光サービス㈱ 令和7年度新入社員研修 ※錦楓9:00&13:30水差1ｾｯﾄ用意","5","錦","2025/04/04","09:00","18:00","名鉄観光サービス㈱ 令和7年度新入社員研修","22","森　慎一","1","決定予約","250","15","会議","6","コの字","2103","名鉄観光　総務部","","名鉄観光","泊あり　車イスの方1名いらっしゃる"
