予約番号,予約人数,予約件数,予約宴会名称,会場枝番,会場名称,会場使用日,宴会開始時間,宴会終了時間,行灯名称,会場予約人数,営業担当名称,予約状態ｺｰﾄﾞ,予約状態名称,会場ｺｰﾄﾞ,会場使用目的ｺｰﾄﾞ,会場使用目的名称,会場形式ｺｰﾄﾞ,会場形式名称,ｴｰｼﾞｪﾝﾄｺｰﾄﾞ,エージェン 名称,申込会社 名称,ｴｰｼﾞｪﾝﾄ名称,予約状態備考,売上部門ｺｰﾄﾞ,売上部門名称,実施日,営業担当ｺｰﾄﾞ,追加売上区分,追加売上区分名称,ｷｬﾝｾﾙ日,予約状態期限日,最終更新日,作成日時,更新日時,予約登録日,決定日,仮予約日,予約種類ｺｰﾄﾞ,予約種類名称
"35620","120","1","公益社団法人 愛知労働基準協会","19","葵","2026/01/22","14:30","16:30","公益社団法人 愛知労働基準協会　講師控室","1","石黒　達也","1","決定予約","360","7","講師控室"," ",""," "," ","公益社団法人　愛知労働基準協会","","","6000","会議/宴会","2026/01/22","S029","N","通常予約","","","2025/12/16","2025/05/21 16:19:17","2025/12/16 11:29:38","2025/05/21","2025/06/21","2025/05/21","2081","会議/宴会"
"35620","120","1","公益社団法人 愛知労働基準協会","20","紬","2026/01/22","17:00","19:00","公益社団法人 愛知労働基準協会　懇親会","120","石黒　達也","1","決定予約","290","30","懇親会","21","立食"," "," ","公益社団法人　愛知労働基準協会","","","6000","会議/宴会","2026/01/22","S029","N","通常予約","","","2025/12/16","2025/05/21 16:19:17","2025/12/16 11:29:38","2025/05/21","2025/06/21","2025/05/21","2081","会議/宴会"
"35620","120","1","公益社団法人 愛知労働基準協会","6","錦","2026/01/22","14:30","19:00","公益社団法人 愛知労働基準協会　クローク","0","石黒　達也","1","決定予約","250","98","荷物置場","30","クローク"," "," ","公益社団法人　愛知労働基準協会","","","6000","会議/宴会","2026/01/22","S029","N","通常予約","","","2025/12/16","2025/05/21 16:19:17","2025/12/16 11:29:38","2025/05/21","2025/06/21","2025/05/21","2081","会議/宴会"
"35653","40","1","エム・アンド・ビー・フローラ 様　社員旅行1班　名古屋案","1","松","2026/01/22","18:30","20:30","エム・アンド・ビー・フローラ 様　社員旅行1班　名古屋案","40","伊藤　良行","5","ｷｬﾝｾﾙ","200","30","懇親会","72","丸卓","2099","JTB甲府支店","","JTB","","9020","宴会/宿泊","2026/01/22","S003","N","通常予約","2025/07/23","","2025/07/23","2025/05/28 18:56:24","2025/07/24 1:47:45","2025/05/28","2025/07/23","2025/05/28","2011","宴会"
"35659","51","1","レンゴーロジスティクス株式会社　※試験会場＋懇親会場【錦】準備14:00","2","楓","2025/12/12","18:00","20:00","レンゴーロジスティクス株式会社","51","吉村　愛香","1","決定予約","340","30","懇親会","21","立食"," "," ","レンゴーロジスティクス株式会社","","飲み放題C","8000","会議/宴会/宿泊","2025/12/12","F029","N","通常予約","","","2025/12/12","2025/05/29 17:43:45","2025/12/13 1:59:57","2025/05/29","2025/06/16","2025/05/29","2081","会議/宴会"
"35659","51","1","レンゴーロジスティクス株式会社　※試験会場＋懇親会場【錦】準備14:00","1","錦","2025/12/12","15:00","18:00","レンゴーロジスティクス株式会社","26","吉村　愛香","1","決定予約","250","15","会議","3","スクール形式"," "," ","レンゴーロジスティクス株式会社","","飲み放題C","8000","会議/宴会/宿泊","2025/12/12","F029","N","通常予約","","","2025/12/12","2025/05/29 17:43:45","2025/12/13 1:59:57","2025/05/29","2025/06/16","2025/05/29","2081","会議/宴会"
"35660","30","1","名古屋国税職員労働組合","1","桐","2026/02/08","09:00","18:00","名古屋国税職員労働組合","30","森　慎一","1","決定予約","220","15","会議"," ",""," "," ","名古屋国税職員労働組合","","","3000","会議","2026/02/08","S001","N","通常予約","","","2025/06/01","2025/05/29 22:11:56","2025/06/01 21:23:21","2025/05/29","2025/05/29","2025/05/29","2021","会議"
"35665","30","1","名古屋国税職員労働組合","4","桐","2026/02/01","20:00","21:00","名古屋国税職員労働組合","30","森　慎一","1","決定予約","220","52","入れ込み"," ",""," "," ","名古屋国税職員労働組合","","","3000","会議","2026/01/31","S001","N","通常予約","","","2025/06/25","2025/05/30 21:05:33","2025/06/25 15:12:35","2025/05/30","2025/05/30","2025/05/30","2021","会議"
"35665","30","1","名古屋国税職員労働組合","3","桐","2026/01/31","20:00","21:00","名古屋国税職員労働組合","30","森　慎一","1","決定予約","220","52","入れ込み"," ",""," "," ","名古屋国税職員労働組合","","","3000","会議","2026/01/31","S001","N","通常予約","","","2025/06/25","2025/05/30 21:05:33","2025/06/25 15:12:35","2025/05/30","2025/05/30","2025/05/30","2021","会議"
"35665","30","1","名古屋国税職員労働組合","2","桐","2026/02/01","09:00","18:00","名古屋国税職員労働組合","30","森　慎一","1","決定予約","220","15","会議"," ",""," "," ","名古屋国税職員労働組合","","","3000","会議","2026/01/31","S001","N","通常予約","","","2025/06/25","2025/05/30 21:05:33","2025/06/25 15:12:35","2025/05/30","2025/05/30","2025/05/30","2021","会議"
"35665","30","1","名古屋国税職員労働組合","1","桐","2026/01/31","09:00","18:00","名古屋国税職員労働組合","30","森　慎一","1","決定予約","220","15","会議"," ",""," "," ","名古屋国税職員労働組合","","","3000","会議","2026/01/31","S001","N","通常予約","","","2025/06/25","2025/05/30 21:05:33","2025/06/25 15:12:35","2025/05/30","2025/05/30","2025/05/30","2021","会議"
"35677","40","1","名古屋市立高針台中学校","1","竹","2025/12/19","19:00","21:00","名古屋市立高針台中学校","40","森　慎一","5","ｷｬﾝｾﾙ","210","30","懇親会"," ",""," "," ","名古屋市立高針台中学校","","予算合わず","2000","宴会","2025/12/19","S001","N","通常予約","2025/06/06","","2025/06/06","2025/06/03 16:30:15","2025/06/07 4:07:35","2025/06/03","","2025/06/03","2011","宴会"
"35710","79","1","中北薬品株式会社　※準備16:30/受付17:30/本番18:00(3H宴会)/活命茶持込","2","鶴","2025/12/18","18:00","21:00","中北薬品株式会社 ICソリューションズ株式会社 合同大忘年会","79","石黒　達也","1","決定予約","260","30","懇親会","72","丸卓"," "," ","中北薬品株式会社","","飲み放題B(ワイン)/ハンガーラックにA～Lの札付ける/中北社長と岡野社長2名ビールジョッキ用意","2000","宴会","2025/12/18","S029","N","通常予約","","","2025/12/16","2025/06/09 15:29:36","2025/12/16 11:28:52","2025/06/09","2025/09/24","2025/06/09","2011","宴会"
"35713","44","1","八戸高専 環境都市・建築デザインコース","1","三蔵A","2025/12/16","18:00","19:00","八戸高専 環境都市・建築デザインコース","44","近藤　和記","5","ｷｬﾝｾﾙ","115","1","夕食","26","テーブル","2103","名鉄観光 青森支店","","名鉄観光","","9000","食事/宿泊","2025/12/16","R003","N","通常予約","2025/08/28","","2025/08/28","2025/06/10 13:03:24","2025/08/29 2:05:13","2025/06/10","","2025/06/10","2031","食事"
"35731","176","1","岡谷システム株式会社　※受付(翠ﾛﾋﾞｰ)18:00/本番18:30","1","鶴","2025/12/19","18:30","21:15","岡谷システム㈱ 忘年会","176","渡瀬　太郎","1","決定予約","260","30","懇親会","21","立食"," "," ","岡谷システム株式会社","","飲み放題B(ワイン)","2000","宴会","2025/12/19","S027","N","通常予約","","","2025/12/05","2025/06/13 17:56:37","2025/12/05 20:03:29","2025/06/13","2025/06/14","2025/06/13","2011","宴会"
"35742","125","1","カーブスジャパン","2","鶴","2026/02/10","08:00","19:00","カーブスジャパン","125","伊藤　良行","5","ｷｬﾝｾﾙ","260","15","会議","3","スクール形式","2999","エス・イー・ティー・クリエーション","","その他AGT","2/9リハ、2/10本番","3000","会議","2026/02/10","S003","N","通常予約","2025/07/22","","2025/07/22","2025/06/17 11:53:27","2025/07/23 1:03:46","2025/06/17","","2025/06/17","2021","会議"
"35742","125","1","カーブスジャパン","1","鶴","2026/02/09","18:00","20:00","カーブスジャパン","10","伊藤　良行","5","ｷｬﾝｾﾙ","260","64","リハーサル","3","スクール形式","2999","エス・イー・ティー・クリエーション","","その他AGT","2/9リハ、2/10本番","3000","会議","2026/02/10","S003","N","通常予約","2025/07/22","","2025/07/22","2025/06/17 11:53:27","2025/07/23 1:03:46","2025/06/17","","2025/06/17","2021","会議"
"35743","125","1","カーブスジャパン","1","鶴","2026/02/12","08:00","19:00","カーブスジャパン","125","伊藤　良行","5","ｷｬﾝｾﾙ","260","15","会議","3","スクール形式","2999","エス・イー・ティー・クリエーション","","その他AGT","本番のみ","3000","会議","2026/02/12","S003","N","通常予約","2025/07/22","","2025/07/22","2025/06/17 11:55:41","2025/07/23 1:03:46","2025/06/17","","2025/06/17","2021","会議"
"35750","199","1","名鉄観光サービス　中部営業本部　※堀場社長挨拶されます/準12:30/受13:30","1","富士","2025/12/22","17:15","19:15","中部営業本部 全体交流会","199","伊藤　良行","1","決定予約","170","30","懇親会","21","立食","2103","名鉄観光サービス　中部営業本部","","名鉄観光","【富士】飲み放題A","6000","会議/宴会","2025/12/22","S003","N","通常予約","","","2025/12/10","2025/06/18 16:26:01","2025/12/10 12:29:30","2025/06/18","2025/06/18","2025/06/18","2081","会議/宴会"
"35750","199","1","名鉄観光サービス　中部営業本部　※堀場社長挨拶されます/準12:30/受13:30","2","鶴","2025/12/22","11:00","17:00","中部営業本部 全体ミーティング","199","伊藤　良行","1","決定予約","260","15","会議","72","丸卓","2103","名鉄観光サービス　中部営業本部","","名鉄観光","【富士】飲み放題A","6000","会議/宴会","2025/12/22","S003","N","通常予約","","","2025/12/10","2025/06/18 16:26:01","2025/12/10 12:29:30","2025/06/18","2025/06/18","2025/06/18","2081","会議/宴会"
"35755","280","1","今枝宗一郎 豊川事務所　2/11か25か26？","9","富士","2026/02/25","20:00","21:00","今枝宗一郎 豊川事務所","280","山村　美香","5","ｷｬﾝｾﾙ","170","30","懇親会","21","立食"," "," ","今枝宗一郎 豊川事務所","","","6000","会議/宴会","2026/02/11","S037","N","通常予約","2025/07/03","","2025/07/03","2025/06/19 14:24:41","2025/07/04 1:57:42","2025/06/19","","2025/06/19","2021","会議"
"35755","280","1","今枝宗一郎 豊川事務所　2/11か25か26？","5","富士","2026/02/11","20:00","21:00","今枝宗一郎 豊川事務所","280","山村　美香","5","ｷｬﾝｾﾙ","170","30","懇親会","21","立食"," "," ","今枝宗一郎 豊川事務所","","","6000","会議/宴会","2026/02/11","S037","N","通常予約","2025/07/03","","2025/07/03","2025/06/19 14:24:41","2025/07/04 1:57:42","2025/06/19","","2025/06/19","2021","会議"
"35755","280","1","今枝宗一郎 豊川事務所　2/11か25か26？","2","富士","2026/02/26","20:00","21:00","今枝宗一郎 豊川事務所","280","山村　美香","5","ｷｬﾝｾﾙ","170","30","懇親会","21","立食"," "," ","今枝宗一郎 豊川事務所","","","6000","会議/宴会","2026/02/11","S037","N","通常予約","2025/07/03","","2025/07/03","2025/06/19 14:24:41","2025/07/04 1:57:42","2025/06/19","","2025/06/19","2021","会議"
"35755","280","1","今枝宗一郎 豊川事務所　2/11か25か26？","12","鶴","2026/02/26","17:00","20:00","今枝宗一郎 豊川事務所","280","山村　美香","5","ｷｬﾝｾﾙ","260","23","講演会","4","シアター形式"," "," ","今枝宗一郎 豊川事務所","","","6000","会議/宴会","2026/02/11","S037","N","通常予約","2025/07/03","","2025/07/03","2025/06/19 14:24:41","2025/07/04 1:57:42","2025/06/19","","2025/06/19","2021","会議"
"35755","280","1","今枝宗一郎 豊川事務所　2/11か25か26？","8","鶴","2026/02/25","17:00","20:00","今枝宗一郎 豊川事務所","280","山村　美香","5","ｷｬﾝｾﾙ","260","23","講演会","4","シアター形式"," "," ","今枝宗一郎 豊川事務所","","","6000","会議/宴会","2026/02/11","S037","N","通常予約","2025/07/03","","2025/07/03","2025/06/19 14:24:41","2025/07/04 1:57:42","2025/06/19","","2025/06/19","2021","会議"
"35755","280","1","今枝宗一郎 豊川事務所　2/11か25か26？","1","鶴","2026/02/11","17:00","20:00","今枝宗一郎 豊川事務所","280","山村　美香","5","ｷｬﾝｾﾙ","260","23","講演会","4","シアター形式"," "," ","今枝宗一郎 豊川事務所","","","6000","会議/宴会","2026/02/11","S037","N","通常予約","2025/07/03","","2025/07/03","2025/06/19 14:24:41","2025/07/04 1:57:42","2025/06/19","","2025/06/19","2021","会議"
"35755","280","1","今枝宗一郎 豊川事務所　2/11か25か26？","11","葵","2026/02/25","17:00","21:00","今枝宗一郎 豊川事務所","0","山村　美香","5","ｷｬﾝｾﾙ","360","10","事務局控室","11","控室"," "," ","今枝宗一郎 豊川事務所","","","6000","会議/宴会","2026/02/11","S037","N","通常予約","2025/07/03","","2025/07/03","2025/06/19 14:24:41","2025/07/04 1:57:42","2025/06/19","","2025/06/19","2021","会議"
"35755","280","1","今枝宗一郎 豊川事務所　2/11か25か26？","7","葵","2026/02/11","17:00","21:00","今枝宗一郎 豊川事務所","0","山村　美香","5","ｷｬﾝｾﾙ","360","10","事務局控室","11","控室"," "," ","今枝宗一郎 豊川事務所","","","6000","会議/宴会","2026/02/11","S037","N","通常予約","2025/07/03","","2025/07/03","2025/06/19 14:24:41","2025/07/04 1:57:42","2025/06/19","","2025/06/19","2021","会議"
"35755","280","1","今枝宗一郎 豊川事務所　2/11か25か26？","4","葵","2026/02/26","17:00","21:00","今枝宗一郎 豊川事務所","0","山村　美香","5","ｷｬﾝｾﾙ","360","10","事務局控室","11","控室"," "," ","今枝宗一郎 豊川事務所","","","6000","会議/宴会","2026/02/11","S037","N","通常予約","2025/07/03","","2025/07/03","2025/06/19 14:24:41","2025/07/04 1:57:42","2025/06/19","","2025/06/19","2021","会議"
"35755","280","1","今枝宗一郎 豊川事務所　2/11か25か26？","10","伏見","2026/02/25","18:30","20:30","今枝宗一郎 豊川事務所","0","山村　美香","5","ｷｬﾝｾﾙ","370","7","講師控室","11","控室"," "," ","今枝宗一郎 豊川事務所","","","6000","会議/宴会","2026/02/11","S037","N","通常予約","2025/07/03","","2025/07/03","2025/06/19 14:24:41","2025/07/04 1:57:42","2025/06/19","","2025/06/19","2021","会議"
"35755","280","1","今枝宗一郎 豊川事務所　2/11か25か26？","6","伏見","2026/02/11","18:30","20:30","今枝宗一郎 豊川事務所","1","山村　美香","5","ｷｬﾝｾﾙ","370","7","講師控室","11","控室"," "," ","今枝宗一郎 豊川事務所","","","6000","会議/宴会","2026/02/11","S037","N","通常予約","2025/07/03","","2025/07/03","2025/06/19 14:24:41","2025/07/04 1:57:42","2025/06/19","","2025/06/19","2021","会議"
"35755","280","1","今枝宗一郎 豊川事務所　2/11か25か26？","3","伏見","2026/02/26","18:30","20:30","今枝宗一郎 豊川事務所","0","山村　美香","5","ｷｬﾝｾﾙ","370","7","講師控室","11","控室"," "," ","今枝宗一郎 豊川事務所","","","6000","会議/宴会","2026/02/11","S037","N","通常予約","2025/07/03","","2025/07/03","2025/06/19 14:24:41","2025/07/04 1:57:42","2025/06/19","","2025/06/19","2021","会議"
"35758","74","1","宮崎県立農業大学校 2025年度国内農業研修","1","三蔵A","2026/01/27","18:00","19:00","宮崎県立農業大学校 2025年度国内農業研修","74","近藤　和記","5","ｷｬﾝｾﾙ","115","1","夕食","26","テーブル","2099","JTB 宮崎支店","","JTB","","9000","食事/宿泊","2026/01/27","R003","N","通常予約","2025/07/18","","2025/07/18","2025/06/19 17:55:49","2025/07/19 2:16:17","2025/06/19","","2025/06/19","2031","食事"
"35797","80","1","株式会社ジツダヤ","1","鶴(２)","2025/12/27","18:00","20:00","株式会社ジツダヤ","80","渡瀬　太郎","5","ｷｬﾝｾﾙ","280","30","懇親会","21","立食"," "," ","株式会社ジツダヤ","","","2000","宴会","2025/12/27","S027","N","通常予約","2025/07/03","","2025/07/03","2025/06/25 12:43:49","2025/07/04 1:57:42","2025/06/25","","2025/06/25","2011","宴会"
"35799","30","1","南生協病院","1","楓","2026/01/17","18:00","20:00","南生協病院","30","伊藤　良行","5","ｷｬﾝｾﾙ","340","44","新年会","72","丸卓","2999","みなみ旅サロン","","その他AGT","","9020","宴会/宿泊","2026/01/17","S003","N","通常予約","2025/12/03","","2025/12/03","2025/06/25 14:49:36","2025/12/04 3:20:57","2025/06/25","","2025/06/25","2011","宴会"
"35800","0","0","錦改装工事","2","錦","2026/02/23","09:00","23:45","改装工事 錦","0","伊藤　良行","3","営業押え","250","94","工事"," ",""," "," ","名古屋クラウンホテル　錦　改装工事","",""," ","","2026/03/31","S003","N","通常予約","","2026/03/31","2025/08/01","2025/06/25 16:18:51","2025/08/01 16:29:30","2025/06/25","","2025/06/25","2021","会議"
"35800","0","0","錦改装工事","13","錦","2026/02/24","00:00","23:45","改装工事 錦","0","伊藤　良行","3","営業押え","250","94","工事"," ",""," "," ","名古屋クラウンホテル　錦　改装工事","",""," ","","2026/03/31","S003","N","通常予約","","2026/03/31","2025/08/01","2025/06/25 16:18:51","2025/08/01 16:29:30","2025/06/25","","2025/06/25","2021","会議"
"35800","0","0","錦改装工事","24","錦","2026/02/25","00:00","23:45","改装工事 錦","0","伊藤　良行","3","営業押え","250","94","工事"," ",""," "," ","名古屋クラウンホテル　錦　改装工事","",""," ","","2026/03/31","S003","N","通常予約","","2026/03/31","2025/08/01","2025/06/25 16:18:51","2025/08/01 16:29:30","2025/06/25","","2025/06/25","2021","会議"
"35800","0","0","錦改装工事","32","錦","2026/02/26","00:00","23:45","改装工事 錦","0","伊藤　良行","3","営業押え","250","94","工事"," ",""," "," ","名古屋クラウンホテル　錦　改装工事","",""," ","","2026/03/31","S003","N","通常予約","","2026/03/31","2025/08/01","2025/06/25 16:18:51","2025/08/01 16:29:30","2025/06/25","","2025/06/25","2021","会議"
"35800","0","0","錦改装工事","33","錦","2026/02/27","00:00","23:45","改装工事 錦","0","伊藤　良行","3","営業押え","250","94","工事"," ",""," "," ","名古屋クラウンホテル　錦　改装工事","",""," ","","2026/03/31","S003","N","通常予約","","2026/03/31","2025/08/01","2025/06/25 16:18:51","2025/08/01 16:29:30","2025/06/25","","2025/06/25","2021","会議"
"35800","0","0","錦改装工事","34","錦","2026/02/28","00:00","23:45","改装工事 錦","0","伊藤　良行","3","営業押え","250","94","工事"," ",""," "," ","名古屋クラウンホテル　錦　改装工事","",""," ","","2026/03/31","S003","N","通常予約","","2026/03/31","2025/08/01","2025/06/25 16:18:51","2025/08/01 16:29:30","2025/06/25","","2025/06/25","2021","会議"
"35825","11","1","御園座 取締役会 ※10:30 お水&おしぼり×3/10:50 H.C.(お水&おしぼり)×11","1","葵","2026/02/13","10:30","12:00","御園座　取締役会","11","森　慎一","1","決定予約","360","71","理事・役員会","5","ロの字"," "," ","株式会社御園座","","10:30～監査会(3名)/11:00～取締役会(11名)","3000","会議","2026/02/13","S001","N","通常予約","","","2025/07/13","2025/07/02 11:44:33","2025/07/13 16:53:19","2025/07/02","2025/07/02","2025/07/02","2021","会議"
"35834","80","1","第一塗装課職制会(トヨタ自動車)　※幹事&受付15:00/準備17:00","1","松","2026/02/28","18:30","21:00","第一塗装課職制会","80","伊藤　良行","5","ｷｬﾝｾﾙ","200","30","懇親会","72","丸卓","2999","マスタートラベル","","その他AGT","","9020","宴会/宿泊","2026/02/28","S003","N","通常予約","2025/10/08","","2025/10/08","2025/07/03 16:25:36","2025/10/09 1:22:45","2025/07/03","","2025/07/03","2011","宴会"
"35862","80","1","株式会社Sarock","1","鶴(２)","2025/12/29","15:00","17:00","株式会社Sarock","80","近藤　和記","5","ｷｬﾝｾﾙ","280","15","会議","3","スクール形式","2103","名鉄観光名古屋伏見支店","","名鉄観光","","6000","会議/宴会","2025/12/29","R003","N","通常予約","2025/11/28","","2025/11/28","2025/07/10 17:06:25","2025/11/29 3:08:52","2025/07/10","","2025/07/10","2081","会議/宴会"
"35862","80","1","株式会社Sarock","2","紬","2025/12/29","17:00","19:00","株式会社Sarock","80","近藤　和記","5","ｷｬﾝｾﾙ","290","30","懇親会","21","立食","2103","名鉄観光名古屋伏見支店","","名鉄観光","","6000","会議/宴会","2025/12/29","R003","N","通常予約","2025/11/28","","2025/11/28","2025/07/10 17:06:25","2025/11/29 3:08:52","2025/07/10","","2025/07/10","2081","会議/宴会"
"36054","70","1","株式会社高坂工業","1","富士(１)","2026/01/17","18:00","20:00","株式会社高坂工業","70","吉村　愛香","1","決定予約","180","30","懇親会","21","立食"," "," ","株式会社髙坂工業","","","2000","宴会","2026/01/17","F029","N","通常予約","","","2025/07/22","2025/07/22 16:41:59","2025/07/22 16:45:54","2025/07/22","2025/07/22","2025/07/22","2011","宴会"
"36057","55","1","株式会社プロクラフト　※ペット茶あり","2","紬(１)","2025/12/27","19:30","21:30","プロクラフト安全衛生協力会 令和6年度安全大会 懇親会","55","吉村　愛香","5","ｷｬﾝｾﾙ","300","30","懇親会","21","立食"," "," ","株式会社プロクラフト","","","6000","会議/宴会","2025/12/27","F029","N","通常予約","2025/11/20","","2025/11/20","2025/07/23 15:25:14","2025/11/21 2:48:47","2025/07/23","","2025/07/23","2081","会議/宴会"
"36057","55","1","株式会社プロクラフト　※ペット茶あり","1","紬(２)","2025/12/27","17:30","19:30","プロクラフト安全衛生協力会 令和6年度安全大会","55","吉村　愛香","5","ｷｬﾝｾﾙ","310","15","会議","3","スクール形式"," "," ","株式会社プロクラフト","","","6000","会議/宴会","2025/12/27","F029","N","通常予約","2025/11/20","","2025/11/20","2025/07/23 15:25:14","2025/11/21 2:48:47","2025/07/23","","2025/07/23","2081","会議/宴会"
"36087","120","1","愛知県損害保険代理業協会","3","鶴","2026/01/27","15:30","19:30","愛知県損害保険代理業協会","120","山村　美香","1","決定予約","260","80","賀詞交歓会","13","着ビュ"," "," ","愛知県損害保険代理業協会","","","6000","会議/宴会","2026/01/27","S037","N","通常予約","","","2025/12/13","2025/07/28 16:38:21","2025/12/13 12:06:58","2025/07/28","2025/08/06","2025/07/28","2081","会議/宴会"
"36087","120","1","愛知県損害保険代理業協会","1","楓","2026/01/27","13:30","16:30","愛知県損害保険代理業協会","50","山村　美香","1","決定予約","340","15","会議","3","スクール形式"," "," ","愛知県損害保険代理業協会","","","6000","会議/宴会","2026/01/27","S037","N","通常予約","","","2025/12/13","2025/07/28 16:38:21","2025/12/13 12:06:58","2025/07/28","2025/08/06","2025/07/28","2081","会議/宴会"
"36087","120","1","愛知県損害保険代理業協会","2","錦","2026/01/27","14:00","19:30","愛知県損害保険代理業協会","0","山村　美香","1","決定予約","250","15","会議","30","クローク"," "," ","愛知県損害保険代理業協会","","","6000","会議/宴会","2026/01/27","S037","N","通常予約","","","2025/12/13","2025/07/28 16:38:21","2025/12/13 12:06:58","2025/07/28","2025/08/06","2025/07/28","2081","会議/宴会"
"36089","45","1","名古屋市立港南中学校","1","富士(１)","2025/12/23","18:30","20:30","名古屋市立港南中学校","45","吉村　愛香","1","決定予約","180","30","懇親会","72","丸卓"," "," ","名古屋市立港南中学校","","学校忘年会ﾌﾟﾗﾝ","2000","宴会","2025/12/23","F029","N","通常予約","","","2025/09/26","2025/07/28 20:03:38","2025/09/26 14:58:20","2025/07/28","2025/07/28","2025/07/28","2011","宴会"
"36097","30","1","名古屋国税職員労働組合","1","桐","2026/01/17","09:00","18:00","名古屋国税職員労働組合","30","森　慎一","5","ｷｬﾝｾﾙ","220","15","会議","5","ロの字"," "," ","名古屋国税職員労働組合","","","3000","会議","2026/01/17","S001","N","通常予約","2025/12/05","","2025/12/05","2025/07/31 10:11:04","2025/12/06 2:44:37","2025/07/31","2025/07/31","2025/07/31","2021","会議"
"36102","50","1","株式会社エスプールプラス","1","鶴(１)","2025/12/12","13:00","17:30","株式会社エスプールプラス","50","渡瀬　太郎","5","ｷｬﾝｾﾙ","270","16","総会","3","スクール形式"," "," ","株式会社エスプールプラス","","","6000","会議/宴会","2025/12/12","S027","N","通常予約","2025/08/18","","2025/08/18","2025/07/31 17:04:34","2025/12/16 2:29:04","2025/07/31","","2025/07/31","2081","会議/宴会"
"36102","50","1","株式会社エスプールプラス","2","鶴(２)","2025/12/12","18:00","20:00","株式会社エスプールプラス","50","渡瀬　太郎","5","ｷｬﾝｾﾙ","280","30","懇親会","21","立食"," "," ","株式会社エスプールプラス","","","6000","会議/宴会","2025/12/12","S027","N","通常予約","2025/08/18","","2025/08/18","2025/07/31 17:04:34","2025/12/16 2:29:04","2025/07/31","","2025/07/31","2081","会議/宴会"
"36105","70","1","東海教区名古屋別院","1","紬","2026/01/19","18:00","20:00","東海教区名古屋別院","70","近藤　和記","5","ｷｬﾝｾﾙ","290","30","懇親会","72","丸卓","2103","名鉄観光サービス名古屋中央支店","","名鉄観光","","2000","宴会","2026/01/19","R003","N","通常予約","2025/10/31","","2025/10/31","2025/07/31 18:55:37","2025/11/01 1:29:38","2025/07/31","","2025/07/31","2011","宴会"
"36109","61","1","株式会社丸泰 ※17:30準備,18:00受付,18:30開始","1","松","2025/12/12","17:30","20:30","株式会社丸泰","61","吉村　愛香","1","決定予約","200","43","忘年会","16","和室イステー"," "," ","株式会社丸泰","","飲み放題A","2000","宴会","2025/12/12","F029","N","通常予約","","","2025/12/15","2025/08/01 17:50:12","2025/12/15 16:46:41","2025/08/01","2025/10/17","2025/08/01","2011","宴会"
"36111","75","1","株式会社ＴＫＣ　【葵】12:00松浦弁当入れ込み【紬2】14:00ｽﾀｰﾄ/PET茶×62","4","葵","2026/01/27","20:00","21:00","株式会社ＴＫＣ","15","吉村　愛香","1","決定予約","360","52","入れ込み","20","入れ込み"," "," ","株式会社ＴＫＣ","","","6000","会議/宴会","2026/01/27","F029","N","通常予約","","","2025/12/15","2025/08/04 17:00:14","2025/12/15 9:49:50","2025/08/04","2025/08/04","2025/08/04","2081","会議/宴会"
"36111","75","1","株式会社ＴＫＣ　【葵】12:00松浦弁当入れ込み【紬2】14:00ｽﾀｰﾄ/PET茶×62","1","葵","2026/01/27","11:00","13:50","TKC本気塾、3回支援訪問","20","吉村　愛香","1","決定予約","360","15","会議","5","ロの字"," "," ","株式会社ＴＫＣ","","","6000","会議/宴会","2026/01/27","F029","N","通常予約","","","2025/12/15","2025/08/04 17:00:14","2025/12/15 9:49:50","2025/08/04","2025/08/04","2025/08/04","2081","会議/宴会"
"36111","75","1","株式会社ＴＫＣ　【葵】12:00松浦弁当入れ込み【紬2】14:00ｽﾀｰﾄ/PET茶×62","3","紬(１)","2026/01/27","17:30","19:30","TKC中部会 名古屋中部統括支部 新年会","65","吉村　愛香","1","決定予約","300","30","懇親会","72","丸卓"," "," ","株式会社ＴＫＣ","","","6000","会議/宴会","2026/01/27","F029","N","通常予約","","","2025/12/15","2025/08/04 17:00:14","2025/12/15 9:49:50","2025/08/04","2025/08/04","2025/08/04","2081","会議/宴会"
"36111","75","1","株式会社ＴＫＣ　【葵】12:00松浦弁当入れ込み【紬2】14:00ｽﾀｰﾄ/PET茶×62","2","紬(２)","2026/01/27","12:30","17:30","TKC中部会 名古屋中部統括支部 特別研修・支部例会","75","吉村　愛香","1","決定予約","310","15","会議","3","スクール形式"," "," ","株式会社ＴＫＣ","","","6000","会議/宴会","2026/01/27","F029","N","通常予約","","","2025/12/15","2025/08/04 17:00:14","2025/12/15 9:49:50","2025/08/04","2025/08/04","2025/08/04","2081","会議/宴会"
"36125","50","1","交通労連中部地方総支部","1","楓","2026/01/25","13:00","17:00","交通労連中部地方総支部","50","近藤　和記","2","仮予約","340","15","会議","3","スクール形式","2999","スイトトラベル(株)","","その他AGT","","8000","会議/宴会/宿泊","2026/01/25","R003","N","通常予約","","2025/10/31","2025/12/12","2025/08/08 23:47:50","2025/12/12 18:36:35","2025/08/08","","2025/08/08","2081","会議/宴会"
